,Customer ID,Satisfaction Score,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
3268,5465-BUBFA,,1,Q3,No,0,,None,Yes,,Yes,Yes,DSL,29,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,86.5,5882.75,0,0,782,6664.75
3269,0634-SZPQA,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3270,9391-TTOYH,5,1,Q3,No,0,17,Offer D,Yes,34.98,No,Yes,Fiber Optic,21,No,,,No,,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,90.95,,0,0,594.66,
3271,8450-UYIBU,4,1,Q3,Yes,1,4,Offer E,Yes,24.57,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,,76.65,0,0,98.28,174.93
3272,8627-EHGIP,3,1,Q3,,1,72,None,Yes,34.97,Yes,Yes,Cable,11,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,90.6,6441.85,0,0,2517.84,
3273,8008-ESFLK,3,,Q3,No,0,3,Offer E,Yes,15.6,,Yes,Fiber Optic,9,No,No,No,No,,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92,266.8,0,0,46.8,313.6
3274,3221-CJMSG,3,1,,No,,41,None,Yes,32.66,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Mailed Check,,962.25,,0,1339.06,2301.31
3275,1343-EHPYB,3,1,Q3,No,0,40,None,No,0,No,Yes,Cable,12,No,,No,Yes,No,No,No,No,One Year,No,,36,1382.9,0,130,0,1512.9
3276,5172-RKOCB,4,1,Q3,No,0,7,Offer E,Yes,3.34,No,Yes,Cable,13,Yes,Yes,No,,Yes,Yes,,,Month-to-Month,,Bank Withdrawal,78.5,571.05,0,0,23.38,594.43
3277,4859-ZSRDZ,4,1,Q3,,0,,None,Yes,7.18,No,No,None,0,No,No,No,No,,No,,,,No,Credit Card,19.95,1399.35,,0,495.42,
3278,6447-GORXK,3,1,Q3,Yes,1,5,None,No,0,No,,,59,No,Yes,No,No,No,No,No,,Month-to-Month,Yes,Bank Withdrawal,30.5,167.2,0,0,0,167.2
3279,8387-UGUSU,4,1,Q3,Yes,1,72,None,Yes,6.41,Yes,Yes,Fiber Optic,14,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,,7657.4,0,0,461.52,8118.92
3280,8144-DGHXP,3,1,Q3,Yes,1,44,,Yes,,No,No,None,0,No,No,No,No,No,,No,No,One Year,Yes,,,865.05,0,0,,2070.65
3281,6368-NWMCE,5,1,Q3,No,,,None,Yes,27.68,Yes,Yes,Fiber Optic,6,No,Yes,Yes,No,Yes,No,No,No,One Year,Yes,Bank Withdrawal,95.5,6153.85,0,80,1799.2,8033.05
3282,8266-VBFQL,5,1,,No,0,3,None,Yes,40.99,Yes,Yes,Cable,48,No,,No,Yes,Yes,No,No,,Month-to-Month,No,Bank Withdrawal,64.6,174.2,0,0,122.97,297.17
3283,1984-GPTEH,3,1,Q3,No,0,,None,Yes,30.07,No,Yes,DSL,69,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.95,1348.5,0,0,721.68,2070.18
3284,0897-FEGMU,4,1,,Yes,1,22,Offer D,Yes,20.78,No,No,None,0,No,No,No,,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.45,471.55,0,0,457.16,928.71
3285,4462-CYWMH,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3286,2898-MRKPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3287,6646-VRFOL,5,,Q3,Yes,,59,None,,24.81,Yes,Yes,Cable,24,No,No,,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,72.1,4194.85,0,0,1463.79,5658.64
3288,7771-ZONAT,5,1,Q3,,1,1,None,Yes,36.32,No,Yes,Fiber Optic,85,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,81.05,81.05,0,,36.32,117.37
3289,0491-KAPQG,5,1,Q3,No,0,3,None,,37.01,No,No,None,0,No,No,,No,No,,No,No,Month-to-Month,,Bank Withdrawal,20.5,76.95,0,0,111.03,187.98
3290,7663-ZTEGJ,,1,Q3,Yes,3,53,,Yes,41.82,Yes,Yes,Fiber Optic,69,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,111.8,5809.75,0,0,2216.46,8026.21
3291,1178-PZGAB,3,1,,,0,1,None,Yes,42.15,No,,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.2,20.2,,0,42.15,62.35
3292,1987-AUELQ,4,1,Q3,No,0,20,Offer D,Yes,30.13,No,No,None,,No,No,No,No,No,,No,,One Year,Yes,Mailed Check,19.7,415.9,0,,602.6,1018.5
3293,9926-PJHDQ,,1,Q3,No,0,51,Offer B,,29.87,No,No,None,0,No,No,,No,No,No,No,No,One Year,,Bank Withdrawal,19.85,996.95,0,0,1523.37,2520.32
3294,7599-FKVXZ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3295,1867-BDVFH,4,1,Q3,Yes,1,13,None,Yes,42.23,,,,0,,No,No,No,,No,No,No,Two Year,No,Mailed Check,19.55,265.3,0,,548.99,814.29
3296,8749-CLJXC,5,1,Q3,,0,1,None,Yes,10.21,,No,None,,No,,,,No,,No,No,,No,,20.9,,,0,10.21,
3297,6242-SGYTS,,,Q3,No,0,1,None,Yes,,No,No,None,0,No,No,No,No,No,No,,,,,Mailed Check,21.05,21.05,,0,10.14,31.19
3298,2364-UFROM,3,1,Q3,No,0,63,Offer B,Yes,18.05,Yes,,DSL,,Yes,Yes,Yes,,No,No,No,No,One Year,No,Bank Withdrawal,71.5,4576.3,0,70,1137.15,5783.45
3299,9309-BZGNT,5,1,Q3,,0,3,,Yes,,No,Yes,DSL,30,No,No,No,,No,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,54.65,189.1,0,,100.59,289.69
3300,2114-MGINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3301,4910-GMJOT,4,,Q3,No,0,1,None,Yes,3.97,Yes,Yes,DSL,11,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.8,49.8,0,0,3.97,53.77
3302,9297-EONCV,4,1,,Yes,8,71,None,Yes,11.13,No,No,None,0,No,No,No,No,No,No,No,,Two Year,No,Bank Withdrawal,20.5,1500.95,0,0,790.23,2291.18
3303,3642-GKTCT,5,1,,Yes,10,,Offer B,Yes,22.56,Yes,Yes,Fiber Optic,56,No,,,,Yes,,No,Yes,,Yes,Credit Card,90.4,5099.15,,0,1240.8,6339.95
3304,9962-BFPDU,3,1,Q3,No,0,70,None,,13.4,,Yes,Fiber Optic,3,No,,Yes,Yes,No,No,No,No,,Yes,Bank Withdrawal,90.25,6385.95,0,100,938,7423.95
3305,6061-GWWAV,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3306,8161-QYMTT,3,1,,Yes,6,,None,Yes,4.05,No,,,59,No,,Yes,No,No,,No,Yes,,No,Credit Card,50.2,668.85,0,0,56.7,725.55
3307,2037-XJFUP,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3308,9714-EDSUC,3,1,Q3,Yes,1,46,,Yes,44.74,Yes,Yes,DSL,82,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,,Bank Withdrawal,,2459.8,0,0,2058.04,4517.84
3309,7633-MVPUY,4,1,Q3,No,0,24,Offer C,Yes,13.13,Yes,Yes,,,No,Yes,,,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,84.85,2048.8,0,80,315.12,2443.92
3310,5269-NRGDP,,1,Q3,Yes,9,5,None,No,0,No,Yes,DSL,19,No,Yes,No,,No,,No,Yes,Month-to-Month,,Bank Withdrawal,34.25,163.55,0,0,0,163.55
3311,8805-JNRAZ,,1,Q3,No,0,42,Offer B,Yes,29.44,Yes,Yes,Cable,41,,Yes,,No,No,,Yes,,One Year,Yes,Bank Withdrawal,,2421.6,0,0,1236.48,3658.08
3312,1131-QQZEB,3,1,Q3,No,0,23,None,Yes,41.94,No,Yes,Fiber Optic,30,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,,,99.95,2292.75,0,0,964.62,3257.37
3313,4201-JMNGR,,1,Q3,No,0,8,Offer E,Yes,41.93,No,Yes,Fiber Optic,59,No,,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,,553.4,0,0,335.44,888.84
3314,6347-DCUIK,,1,Q3,No,0,,,Yes,11.56,No,Yes,DSL,30,Yes,Yes,No,No,No,No,No,Yes,One Year,Yes,Mailed Check,54.8,3465.7,0,0,762.96,4228.66
3315,7245-NIIWQ,,1,Q3,No,0,53,Offer B,Yes,8.33,,Yes,Fiber Optic,73,No,Yes,Yes,No,Yes,,,Yes,,Yes,Mailed Check,100.3,5200.8,0,0,441.49,5642.29
3316,9931-KGHOA,3,,Q3,No,0,60,None,No,0,No,Yes,Cable,,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,53.6,3237.05,0,0,0,3237.05
3317,2858-EIMXH,5,1,Q3,,0,20,None,Yes,10.9,No,No,,0,No,No,No,No,No,No,No,No,,Yes,Credit Card,19.35,433.75,0,0,218,651.75
3318,4140-WJAWW,3,1,Q3,Yes,10,23,None,Yes,9.84,Yes,Yes,Fiber Optic,,No,No,No,No,No,,,Yes,Month-to-Month,No,Bank Withdrawal,85.6,1868.4,0,0,,2094.72
3319,8974-OVACP,5,,Q3,Yes,8,72,,Yes,35.07,No,,Cable,53,Yes,No,Yes,Yes,Yes,Yes,,Yes,Two Year,Yes,Bank Withdrawal,80.8,5728.55,,,2525.04,8253.59
3320,5119-NZPTV,4,,Q3,No,0,21,None,Yes,16.81,No,No,None,,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,19.6,390.4,0,0,353.01,743.41
3321,3256-EZDBI,3,1,Q3,No,0,57,None,Yes,36.14,No,Yes,Cable,48,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Two Year,No,Mailed Check,69.75,3894.4,0,0,,5954.38
3322,8221-EQDGL,4,1,Q3,Yes,9,45,None,Yes,21.73,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20,886.4,0,0,977.85,1864.25
3323,1722-LDZJS,3,1,Q3,No,0,10,None,Yes,26.43,Yes,Yes,Fiber Optic,13,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,1021.55,0,0,264.3,1285.85
3324,0780-XNZFN,5,1,,,,14,None,Yes,40.66,No,No,,,,No,No,No,No,,No,No,Month-to-Month,No,Credit Card,19.95,268.4,0,0,569.24,
3325,8879-XUAHX,3,1,Q3,Yes,3,27,,Yes,11.83,Yes,Yes,,14,Yes,No,No,Yes,Yes,Yes,Yes,,One Year,No,Credit Card,80.85,2204.35,0,,319.41,
3326,9531-NSBMR,5,1,Q3,No,0,69,Offer A,Yes,28.53,Yes,,Fiber Optic,24,No,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,,93.3,,0,0,1968.57,8366.62
3327,1262-OPMFY,4,1,Q3,Yes,7,35,Offer C,No,0,No,Yes,,,Yes,No,No,Yes,Yes,No,No,No,Two Year,Yes,Credit Card,46.35,1662.05,0,140,0,1802.05
3328,3948-KXDUF,3,1,Q3,,3,,None,Yes,39.82,,Yes,,,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,78.75,3600.65,0,0,1791.9,5392.55
3329,2703-AMTUL,,1,,,0,17,None,,22.61,,Yes,Fiber Optic,19,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.55,,0,0,,1713.52
3330,9174-FKWZE,5,,Q3,No,0,22,,Yes,20.46,No,No,None,0,No,No,No,No,No,No,,No,One Year,No,Credit Card,19.6,422.5,0,0,450.12,872.62
3331,6022-KOUQO,3,1,,Yes,5,67,Offer A,Yes,,No,Yes,Cable,58,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,,67.85,4627.65,0,0,142.04,4769.69
3332,8046-DNVTL,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3333,1399-UBQIU,4,1,Q3,,0,5,Offer E,Yes,3.37,No,No,None,0,No,No,,No,No,,No,No,Month-to-Month,,Credit Card,20.15,117.95,0,0,16.85,134.8
3334,5569-OUICF,3,1,Q3,Yes,8,70,Offer A,,27.97,Yes,Yes,Cable,2,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,79.25,5731.85,0,0,1957.9,
3335,1328-EUZHC,5,1,Q3,Yes,5,53,,Yes,26.84,Yes,Yes,Cable,12,Yes,No,Yes,Yes,Yes,,Yes,,Month-to-Month,No,Bank Withdrawal,85.7,4616.1,0,0,,
3336,5642-MHDQT,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3337,1043-UXOVO,5,1,Q3,Yes,6,28,Offer C,Yes,41.41,Yes,Yes,DSL,30,No,No,No,No,No,No,No,,Month-to-Month,,Credit Card,,1410.25,0,0,1159.48,2569.73
3338,0322-YINQP,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3339,0654-HMSHN,5,1,,Yes,9,52,None,Yes,10.4,,Yes,DSL,85,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,75.4,3865.45,0,,540.8,4406.25
3340,7459-IMVYU,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3341,9979-RGMZT,,1,Q3,No,0,16,Offer D,Yes,22.3,No,Yes,Fiber Optic,28,No,Yes,,No,,Yes,Yes,Yes,Month-to-Month,,Bank Withdrawal,86.25,1340.1,0,0,356.8,1696.9
3342,3662-FXJFO,5,1,Q3,,0,12,,Yes,49,No,Yes,,,No,,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,95.7,1184,0,0,588,1772
3343,2810-FTLEM,3,1,Q3,Yes,1,72,Offer A,Yes,31.83,Yes,Yes,Fiber Optic,14,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,,Bank Withdrawal,,8477.7,,,2291.76,10769.46
3344,1208-DNHLN,3,1,Q3,Yes,1,24,Offer C,Yes,32.86,,,,0,No,No,No,No,No,No,No,No,,No,Credit Card,20.15,456.85,0,0,788.64,1245.49
3345,1453-RZFON,3,1,Q3,No,0,15,Offer D,Yes,39.49,,No,None,0,No,No,No,No,No,No,No,,Two Year,No,Credit Card,19.6,331.6,0,0,592.35,923.95
3346,5766-FTRTS,4,1,Q3,No,0,2,None,Yes,14.88,Yes,Yes,DSL,12,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,60.95,134.6,0,0,29.76,164.36
3347,9074-KGVOX,3,,Q3,Yes,8,41,None,Yes,2.43,,Yes,DSL,69,Yes,Yes,Yes,No,No,No,,Yes,One Year,Yes,Bank Withdrawal,60.3,2511.3,0,0,99.63,
3348,5406-KGRMX,4,,,Yes,,71,Offer A,Yes,28.58,Yes,Yes,Cable,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,90.55,6404,0,0,2029.18,8433.18
3349,3521-HTQTV,5,,Q3,No,0,7,None,Yes,9.43,No,No,None,0,No,No,,No,No,No,No,No,Two Year,,Credit Card,19.45,,0,0,66.01,231.36
3350,8242-JSVBO,5,1,,No,0,7,Offer E,Yes,30.58,No,No,None,0,No,No,No,No,No,No,No,No,One Year,,Credit Card,19.5,,,0,214.06,342.66
3351,3720-DBRWL,4,,Q3,No,0,69,Offer A,Yes,23.92,Yes,Yes,,42,No,Yes,Yes,Yes,Yes,,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.5,7455.45,0,0,1650.48,9105.93
3352,5275-SQEIZ,5,1,Q3,,0,1,Offer E,No,0,No,Yes,Cable,,No,No,No,No,No,No,,No,Month-to-Month,No,Credit Card,,24.7,0,70,0,
3353,8129-GMVGI,4,1,Q3,No,0,,Offer E,Yes,44.42,No,Yes,Cable,6,Yes,No,Yes,No,,,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,77.4,,0,0,133.26,339.41
3354,3419-SNJJD,5,1,Q3,Yes,6,,Offer A,Yes,34.49,Yes,Yes,Fiber Optic,29,No,Yes,Yes,,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.4,5869.4,0,,2379.81,8249.21
3355,3669-OYSJI,3,1,Q3,Yes,1,71,Offer A,No,0,No,Yes,DSL,,Yes,Yes,Yes,Yes,No,,No,Yes,Two Year,Yes,,47.6,3377.8,0,0,0,3377.8
3356,5787-KXGIY,5,1,Q3,No,0,69,Offer A,Yes,25.18,No,No,,0,No,No,No,No,,No,No,No,Two Year,,Credit Card,19.4,1346.2,0,0,1737.42,3083.62
3357,5652-MSDEY,,,Q3,No,0,48,,Yes,10.5,,Yes,Fiber Optic,12,No,No,Yes,,Yes,Yes,Yes,,Month-to-Month,Yes,Bank Withdrawal,103.85,4946.05,0,0,504,5450.05
3358,2243-FNMMI,3,1,Q3,No,0,45,None,Yes,5.97,Yes,Yes,Fiber Optic,73,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,108.45,4964.7,0,0,268.65,5233.35
3359,2483-XSSMZ,3,1,Q3,,0,51,None,Yes,42.93,,Yes,,11,No,Yes,,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,81,4085.75,0,10,,6285.18
3360,6171-ZTVYB,3,1,Q3,No,0,72,Offer A,Yes,11.41,Yes,Yes,DSL,17,Yes,Yes,,Yes,Yes,,Yes,,Two Year,No,Bank Withdrawal,86.65,6224.8,0,0,821.52,7046.32
3361,0956-ACVZC,4,1,Q3,Yes,1,37,Offer C,,,Yes,Yes,Fiber Optic,29,No,Yes,Yes,No,Yes,,,Yes,Month-to-Month,Yes,Bank Withdrawal,,3415.25,0,0,1438.93,4854.18
3362,0013-EXCHZ,4,1,Q3,Yes,1,71,Offer A,,18.42,Yes,Yes,,29,Yes,Yes,,Yes,Yes,Yes,,Yes,Two Year,No,Bank Withdrawal,90.35,6325.25,0,0,1307.82,7633.07
3363,2393-DIVAI,5,1,Q3,No,0,66,Offer A,Yes,20.77,Yes,,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.15,1683.6,0,,1370.82,
3364,7663-RGWBC,3,1,Q3,Yes,1,51,,Yes,31.66,No,Yes,Cable,3,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,76.4,3966.3,0,0,1614.66,5580.96
3365,8450-LUGUK,3,1,,Yes,,30,None,Yes,21.14,,No,None,0,No,No,No,,No,,No,,One Year,No,Bank Withdrawal,19.55,608.5,0,0,634.2,1242.7
3366,1830-GGFNM,5,1,Q3,No,0,34,None,Yes,23.54,Yes,Yes,Fiber Optic,76,No,No,No,No,Yes,,No,No,Month-to-Month,No,,85.35,,0,0,800.36,3696.96
3367,8898-KASCD,3,1,,No,0,,None,Yes,47.73,Yes,Yes,Fiber Optic,25,Yes,Yes,,Yes,Yes,No,No,Yes,Month-to-Month,,Credit Card,100.75,4669.2,0,0,,6912.51
3368,1309-BXVOQ,4,1,Q3,Yes,,67,Offer A,Yes,11.4,Yes,Yes,Fiber Optic,27,No,Yes,No,Yes,Yes,No,No,Yes,,No,Credit Card,94.1,,0,0,763.8,7066.6
3369,0230-UBYPQ,3,1,Q3,,0,39,None,Yes,48.61,No,No,None,,No,No,No,No,No,No,No,No,One Year,,,19.35,,0,,,2674.99
3370,3910-MRQOY,3,1,Q3,No,0,14,Offer D,Yes,43.5,No,No,None,0,No,No,No,,No,,No,No,Month-to-Month,No,,19.9,283.75,0,0,609,
3371,0274-JKUJR,,1,Q3,No,0,14,,Yes,34.01,No,Yes,Cable,,No,No,No,Yes,No,Yes,Yes,,,No,Credit Card,59.1,772.85,0,0,476.14,1248.99
3372,5482-PLVPE,3,,Q3,Yes,1,16,Offer D,Yes,,No,Yes,Cable,17,,Yes,,No,No,No,,Yes,One Year,Yes,Credit Card,55.85,857.8,0,0,336.64,1194.44
3373,8383-SGHJU,4,1,Q3,Yes,1,70,,Yes,40.28,Yes,Yes,Fiber Optic,,Yes,Yes,No,No,Yes,Yes,Yes,,Month-to-Month,Yes,Bank Withdrawal,,7554.05,0,0,2819.6,10373.65
3374,4187-CINZD,4,1,Q3,No,0,21,Offer D,Yes,31.26,Yes,No,None,0,,No,No,No,No,No,No,No,,No,,24.7,467.15,0,0,656.46,
3375,9610-WCESF,,1,Q3,No,0,50,None,No,0,No,Yes,DSL,6,No,Yes,Yes,Yes,No,No,No,,Two Year,,Credit Card,39.7,1932.75,,0,0,1932.75
3376,4973-RLZVI,4,1,Q3,Yes,6,,None,No,0,No,Yes,DSL,16,,No,No,Yes,No,,No,Yes,Month-to-Month,Yes,Credit Card,29.5,1423.05,0,0,0,
3377,9443-JUBUO,,1,Q3,No,,50,None,Yes,18.95,,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.15,970.85,0,0,947.5,1918.35
3378,9253-VIFJQ,3,1,Q3,No,0,10,Offer D,Yes,,Yes,No,None,0,No,No,No,No,No,No,,,Month-to-Month,No,Credit Card,,223.9,0,0,344.7,
3379,6383-ZTSIW,,,Q3,,0,18,Offer D,Yes,18.2,No,No,None,0,No,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.65,391.7,0,0,327.6,719.3
3380,9837-BMCLM,3,1,Q3,No,0,2,Offer E,Yes,27.17,Yes,Yes,Fiber Optic,23,Yes,No,No,No,No,Yes,,Yes,Month-to-Month,No,Credit Card,90.75,174.75,0,0,54.34,
3381,7080-TNUWP,4,1,Q3,Yes,,40,None,Yes,39.97,,Yes,Fiber Optic,17,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,78.85,,0,,1598.8,4725.65
3382,2167-FQSTQ,4,1,Q3,Yes,10,69,,Yes,3.81,,Yes,Fiber Optic,4,,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,99.5,,0,,,7104.34
3383,8212-CRQXP,5,1,Q3,,0,18,Offer D,Yes,41.08,Yes,,Fiber Optic,48,No,,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,80.55,1406.65,0,0,739.44,2146.09
3384,4667-QONEA,4,1,Q3,Yes,5,55,None,Yes,36.17,No,Yes,DSL,69,Yes,No,,No,No,Yes,Yes,No,,No,Credit Card,59.45,3157,0,,1989.35,5186.35
3385,0839-QNXME,,1,,Yes,5,33,None,Yes,31.76,Yes,Yes,Fiber Optic,7,No,,Yes,,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.35,3092,,,1048.08,
3386,6368-TZZDT,5,1,Q3,No,0,46,None,Yes,,No,Yes,Cable,51,No,No,No,No,No,No,,Yes,Month-to-Month,No,Bank Withdrawal,,2168.9,0,0,,4023.62
3387,2832-SCUCO,5,1,Q3,No,0,3,None,Yes,31.81,No,No,None,,,No,,,No,No,No,No,Month-to-Month,,,20.2,65.95,0,0,,161.38
3388,1934-MKPXS,3,1,Q3,Yes,6,30,None,Yes,40,No,No,None,0,No,No,No,No,,,No,No,Two Year,No,Credit Card,21.25,711.9,,,1200,1911.9
3389,3174-RKMOW,3,1,,No,,,None,,10.28,Yes,Yes,Cable,7,Yes,No,No,Yes,No,No,No,,One Year,No,Bank Withdrawal,,1952.8,0,0,339.24,2292.04
3390,0013-SMEOE,4,1,Q3,No,0,40,None,Yes,,No,Yes,DSL,21,Yes,Yes,,Yes,No,,No,Yes,Month-to-Month,Yes,Credit Card,61.9,2647.1,,0,1479.2,4126.3
3391,8107-KNCIM,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3392,3633-CDBUW,,1,Q3,No,0,72,Offer A,No,,No,Yes,DSL,6,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,64.45,4528,0,0,,
3393,9967-ATRFS,5,1,,Yes,5,22,Offer D,Yes,33.46,No,Yes,Fiber Optic,29,No,No,,,No,Yes,Yes,Yes,,,Bank Withdrawal,80.15,1790.65,0,0,736.12,2526.77
3394,1989-PRJHP,3,,Q3,Yes,6,46,None,Yes,4.72,No,No,None,0,No,No,No,No,No,No,No,No,One Year,,Bank Withdrawal,20.2,845.6,,0,217.12,1062.72
3395,2107-FBPTK,3,1,,Yes,8,55,Offer B,Yes,38.51,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,21,1210.3,0,0,,3328.35
3396,9821-BESNZ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3397,2262-SLNVK,4,1,Q3,No,0,12,Offer D,Yes,49.25,Yes,Yes,DSL,47,No,,No,,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,75.85,854.45,0,0,591,1445.45
3398,5970-GHJAW,4,1,,No,0,31,None,Yes,37.07,Yes,Yes,Fiber Optic,,,Yes,No,No,No,No,,Yes,Month-to-Month,Yes,Bank Withdrawal,,,0,0,,3578.27
3399,1622-HSHSF,3,1,Q3,Yes,5,67,,Yes,1.36,Yes,Yes,,82,Yes,,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,75.5,5229.45,0,0,91.12,5320.57
3400,9367-OIUXP,3,1,Q3,,,1,,Yes,23.34,No,Yes,DSL,16,No,No,No,No,No,,No,Yes,Month-to-Month,No,Credit Card,44.45,44.45,0,0,23.34,
3401,5522-NYKPB,3,1,Q3,Yes,4,41,Offer B,Yes,28.55,Yes,,,,,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,74.55,3023.55,0,,1170.55,4194.1
3402,6304-IJFSQ,,1,Q3,No,,1,None,Yes,27.59,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.15,,0,0,27.59,47.74
3403,5875-YPQFJ,4,1,,No,0,,Offer B,,24.77,Yes,,Fiber Optic,51,Yes,Yes,No,No,Yes,Yes,Yes,Yes,,,Credit Card,106.6,5893.95,0,0,1387.12,7281.07
3404,8672-OAUPW,4,1,Q3,No,,15,Offer D,Yes,30.22,,Yes,Fiber Optic,12,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91,1430.05,0,0,453.3,1883.35
3405,8079-XRJRS,,1,Q3,Yes,8,12,Offer D,Yes,44.12,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,25.4,313,0,0,529.44,
3406,1814-DKOLC,4,1,Q3,Yes,3,54,Offer B,Yes,28.17,,,DSL,76,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,,69.95,3871.85,0,0,1521.18,5393.03
3407,9385-EHGDO,4,1,Q3,No,,7,None,Yes,48.16,No,Yes,DSL,85,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,,458.1,0,0,337.12,795.22
3408,9776-CLUJA,,1,Q3,Yes,4,16,Offer D,,38.55,No,,,0,No,No,No,No,No,,No,No,Month-to-Month,,Bank Withdrawal,20.15,341.35,0,0,,958.15
