,Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Latitude,Longitude,Satisfaction Score,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Total Extra Data Charges,Total Revenue
847,9435-JMLSX,,47.0,0.0,0.0,1.0,1.0,1.0,,,5.0,3.0,0.0,2.0,70.0,1.0,1.0,1.0,1.0,2.0,19.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7812.1
848,8849-AYPTR,1.0,49.0,,0.0,0.0,0.0,0.0,34.956577,-119.750142,4.0,3.0,0.0,0.0,22.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,3044.441077322455
849,6582-PLFUU,0.0,56.0,0.0,0.0,0.0,0.0,0.0,33.786738,-117.982564,3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,288.9
850,2962-XPMCQ,1.0,27.0,1.0,,1.0,0.0,0.0,,,3.0,3.0,1.0,8.0,20.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1346.9
851,3696-DFHHB,0.0,58.0,0.0,,,1.0,,34.505273,-117.955054,,3.0,1.0,2.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,846.6999999999999
852,4815-YOSUK,1.0,78.0,0.0,1.0,1.0,1.0,1.0,34.282704,-118.312929,3.0,3.0,1.0,10.0,65.0,0.0,1.0,1.0,1.0,2.0,23.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,6279.56
853,3077-RSNTJ,0.0,38.0,0.0,0.0,1.0,0.0,,36.19204239161876,-118.55029,1.0,3.0,1.0,1.0,17.0,0.0,1.0,1.0,1.0,2.0,15.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1826.97
854,4883-QICIH,1.0,62.0,0.0,0.0,0.0,,0.0,,,3.0,3.0,0.0,0.0,53.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2441.48
855,9541-ZPSEA,,,,,,,,40.94338,-123.831799,3.0,3.0,0.0,0.0,18.0,0.0,1.0,1.0,1.0,2.0,71.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1993.1
856,2332-TODQS,0.0,20.0,1.0,0.0,0.0,0.0,0.0,38.688764,-121.457596,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,111.01
857,4091-TVOCN,0.0,73.0,0.0,1.0,0.0,0.0,0.0,39.493991,-122.286363,3.0,3.0,0.0,0.0,32.0,0.0,0.0,1.0,1.0,1.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,,1540.25
858,4911-BANWH,0.0,59.0,0.0,,1.0,1.0,3.0,35.073777,-118.652112,4.0,3.0,1.0,6.0,3.0,5.0,0.0,0.0,1.0,3.0,53.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,92.5
859,7779-LGOVN,1.0,69.0,0.0,1.0,1.0,0.0,0.0,34.065108,-118.082791,,3.0,1.0,1.0,16.0,0.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1830.11
860,0549-CYCQN,0.0,45.0,0.0,0.0,1.0,1.0,2.0,39.933852,-121.584371,5.0,3.0,1.0,1.0,59.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1431.73
861,3440-JPSCL,1.0,72.0,0.0,,0.0,0.0,0.0,38.326215,-122.718742,3.0,3.0,0.0,0.0,60.0,0.0,1.0,1.0,1.0,1.0,29.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,10.0,4996.55
862,4778-IZARL,1.0,,0.0,0.0,0.0,0.0,0.0,32.886925,-117.152162,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,232.61
863,8519-IMDHU,0.0,39.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-121.182872,1.0,3.0,1.0,0.0,64.0,0.0,1.0,1.0,1.0,2.0,18.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,8054.519999999999
864,3453-RTHJQ,1.0,,0.0,1.0,1.0,0.0,0.0,33.617108,-117.253349,4.0,3.0,1.0,2.0,71.0,0.0,1.0,0.0,1.0,2.0,9.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,6794.48
865,5995-LFTLE,,,,,,,,36.19204239161876,-119.7549407277953,2.0,3.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,705.58
866,9565-FLVCG,1.0,37.0,0.0,0.0,1.0,,2.0,36.667794,-121.601306,5.0,3.0,0.0,1.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2463.36
867,3071-MVJCD,0.0,42.0,,0.0,,0.0,0.0,38.512569,-121.495184,4.0,3.0,0.0,0.0,56.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2893.1800000000003
868,7853-OETYL,0.0,75.0,0.0,1.0,1.0,0.0,0.0,38.674276,-121.961866,1.0,3.0,1.0,1.0,34.0,0.0,1.0,1.0,1.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,3315.4700000000003
869,5895-QSXOD,,,,,,,,32.741499,-119.7549407277953,1.0,3.0,1.0,0.0,27.0,0.0,1.0,0.0,1.0,2.0,13.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3991.59
870,6023-YEBUP,,,,,,,,33.917145,-119.7549407277953,3.0,,,,,,,,,,,,,,,,,,,,,,,
871,8898-KASCD,,,,,,,,34.201108,-116.593456,3.0,3.0,0.0,0.0,32.0,0.0,1.0,1.0,1.0,2.0,25.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6912.51
872,6377-KSLXC,,,,,,,,33.362575,-117.299644,1.0,,,,,,,,,,,,,,,,,,,,,,,
873,7746-AWNQW,0.0,57.0,0.0,0.0,0.0,0.0,0.0,39.117018,-120.212535,4.0,3.0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,383.19
874,4079-WWQQQ,,,,,,,,33.88274,-117.224878,1.0,3.0,0.0,0.0,2.0,5.0,1.0,0.0,1.0,2.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,,209.37
875,2792-LSHWX,1.0,38.0,0.0,0.0,1.0,0.0,0.0,37.045728,-120.630682,3.0,3.0,1.0,2.0,2.0,5.0,1.0,0.0,1.0,1.0,26.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,30.0,182.47
876,7054-DMVAS,0.0,44.0,0.0,0.0,0.0,0.0,0.0,33.828289,-117.201666,3.0,3.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3044.441077322455
877,8398-TBIYD,0.0,32.0,0.0,,1.0,1.0,1.0,40.243494,-121.154733,3.0,3.0,1.0,10.0,46.0,2.0,1.0,1.0,1.0,2.0,18.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,6886.81
878,9565-JSNFM,0.0,51.0,0.0,0.0,1.0,0.0,,38.434362,-122.86891,,3.0,0.0,0.0,20.0,0.0,1.0,0.0,1.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2410.15
879,5676-CFLYY,1.0,,0.0,0.0,1.0,1.0,2.0,36.19204239161876,-120.586659,4.0,3.0,1.0,6.0,65.0,2.0,1.0,1.0,1.0,2.0,19.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,7348.2
880,5032-USPKF,0.0,,0.0,1.0,0.0,,0.0,35.989792,-119.7549407277953,3.0,3.0,0.0,0.0,16.0,0.0,1.0,1.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2047.76
881,0118-JPNOY,1.0,72.0,0.0,1.0,1.0,0.0,0.0,32.886925,-117.152162,1.0,3.0,1.0,1.0,10.0,0.0,1.0,0.0,1.0,2.0,30.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1145.3
882,4056-QHXHZ,,40.0,0.0,0.0,0.0,0.0,0.0,,,,3.0,0.0,0.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2674.4500000000003
883,9743-DQKQW,0.0,46.0,0.0,0.0,1.0,0.0,0.0,,,3.0,3.0,1.0,10.0,44.0,2.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5500.23
884,5201-FRKKS,0.0,37.0,0.0,0.0,0.0,1.0,1.0,38.838088,-119.7549407277953,,3.0,0.0,1.0,25.0,0.0,1.0,0.0,1.0,1.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2248.09
885,2528-HFYZX,1.0,64.0,0.0,0.0,,,0.0,,,3.0,3.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,2.0,24.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3044.441077322455
886,6481-OGDOO,1.0,57.0,0.0,0.0,,0.0,0.0,36.19204239161876,-120.916997,1.0,3.0,1.0,1.0,71.0,1.0,1.0,1.0,1.0,2.0,11.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,20.0,8119.86
887,4429-WYGFR,0.0,,0.0,0.0,0.0,0.0,,33.638645,-116.55783,,3.0,0.0,0.0,56.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3044.441077322455
888,8087-LGYHQ,1.0,20.0,1.0,0.0,0.0,0.0,0.0,34.9436,-115.287901,3.0,3.0,0.0,0.0,55.0,0.0,1.0,0.0,1.0,1.0,48.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3851.25
889,8344-WFMFH,0.0,27.0,1.0,0.0,1.0,,0.0,37.255637,-120.493537,3.0,3.0,1.0,2.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,356.95
890,9371-BITHB,0.0,37.0,0.0,0.0,1.0,0.0,0.0,32.825086,-117.199424,3.0,3.0,1.0,3.0,32.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,58.5
891,8008-HAWED,,,,,,,,37.956963,-120.863055,5.0,3.0,0.0,0.0,37.0,3.0,0.0,0.0,1.0,1.0,29.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1315.0
892,0334-ZFJSR,0.0,53.0,0.0,0.0,1.0,0.0,0.0,33.783047,-118.1486,4.0,3.0,1.0,8.0,47.0,0.0,1.0,0.0,1.0,3.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2873.8
893,9227-YBAXE,0.0,74.0,0.0,1.0,0.0,0.0,,36.19204239161876,-124.163234,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,25.2
894,2065-MMKGR,0.0,54.0,0.0,0.0,1.0,1.0,1.0,,,3.0,3.0,1.0,6.0,57.0,2.0,1.0,0.0,1.0,3.0,24.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4348.8
895,4685-ERGHK,1.0,56.0,0.0,,0.0,0.0,,35.280113,-118.962329,3.0,,,,,,,,,,,,,,,,,,,,,,,
896,0504-HHAPI,0.0,26.0,1.0,0.0,0.0,0.0,0.0,32.886925,-117.152162,1.0,3.0,1.0,1.0,37.0,3.0,1.0,0.0,1.0,2.0,71.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2466.19
897,9746-UGFAC,,,,,,,,33.141265,-116.967221,5.0,3.0,0.0,0.0,29.0,0.0,1.0,1.0,1.0,2.0,23.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,100.0,4378.13
898,9518-XXBXE,0.0,27.0,,0.0,1.0,0.0,0.0,36.19204239161876,-121.759054,3.0,3.0,1.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3044.441077322455
899,2650-GYRYL,,,,,,,,36.995162,-120.955099,3.0,,,,,,,,,,,,,,,,,,,,,,,
900,0697-ZMSWS,0.0,42.0,0.0,,,0.0,0.0,34.201108,-119.7549407277953,3.0,3.0,0.0,0.0,42.0,2.0,1.0,0.0,1.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3805.77
901,2309-OSFEU,1.0,43.0,0.0,0.0,0.0,0.0,0.0,37.858898,-122.240512,5.0,3.0,0.0,0.0,71.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3044.441077322455
902,8345-MVDYC,,,,,,,,36.19204239161876,-118.314387,3.0,3.0,0.0,0.0,32.0,3.0,0.0,1.0,1.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,3044.441077322455
903,9965-YOKZB,,,,,,,,36.19204239161876,-117.258203,4.0,3.0,1.0,5.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3044.441077322455
904,3160-TYXLT,,,,,,,,,,1.0,3.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,456.63
905,7142-HVGBG,0.0,55.0,0.0,0.0,1.0,1.0,1.0,,,2.0,3.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,23.24
906,8232-UTFOZ,0.0,49.0,0.0,0.0,1.0,1.0,2.0,34.489983,-120.091246,4.0,,,,,,,,,,,,,,,,,,,,,,,
907,6485-QXWWE,0.0,60.0,,0.0,0.0,,0.0,36.19204239161876,-118.149953,,,,,,,,,,,,,,,,,,,,,,,,
908,9624-EGDEQ,,,,,,,,37.422961,-120.765493,3.0,3.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,3.0,59.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,20.0,113.63
909,6583-SZVGP,0.0,62.0,0.0,0.0,0.0,0.0,0.0,36.600185,-119.175655,3.0,3.0,0.0,0.0,32.0,5.0,1.0,0.0,1.0,2.0,27.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,226.8
910,9722-UJOJR,,50.0,0.0,0.0,1.0,0.0,0.0,36.19204239161876,-124.121504,3.0,3.0,1.0,8.0,72.0,0.0,1.0,1.0,0.0,2.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,10318.63
911,5567-GZKQY,1.0,,0.0,1.0,1.0,0.0,0.0,36.19204239161876,-122.324944,,3.0,1.0,0.0,7.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,965.89
912,3063-QFSZL,1.0,,1.0,0.0,0.0,0.0,0.0,,,3.0,3.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2075.05
913,6416-JNVRK,0.0,44.0,0.0,0.0,1.0,0.0,0.0,,,4.0,3.0,0.0,0.0,32.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2551.81
914,0786-VSSUD,1.0,56.0,0.0,0.0,0.0,0.0,0.0,34.079449,-118.548306,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,115.4
915,9912-GVSEQ,1.0,33.0,0.0,0.0,0.0,0.0,0.0,37.266388,-122.26308,,3.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,187.64
916,2378-HTWFW,0.0,,0.0,,0.0,0.0,0.0,39.043387,-121.409837,4.0,,,,,,,,,,,,,,,,,,,,,,,
917,2530-FMFXO,0.0,56.0,0.0,0.0,,,0.0,38.343282,-122.9755,3.0,3.0,1.0,4.0,42.0,0.0,1.0,0.0,1.0,1.0,30.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,4254.5
918,5057-LCOUI,1.0,,0.0,0.0,1.0,0.0,0.0,39.292334,-121.320597,4.0,3.0,1.0,7.0,72.0,1.0,0.0,0.0,1.0,1.0,15.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,4754.3
919,1574-DYCWE,0.0,45.0,0.0,0.0,1.0,1.0,3.0,,,4.0,3.0,1.0,3.0,70.0,1.0,1.0,1.0,1.0,2.0,53.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,9045.2
920,8873-TMKGR,0.0,22.0,1.0,0.0,1.0,1.0,,37.791481,-121.903253,4.0,3.0,1.0,3.0,33.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,856.7299999999999
921,6956-SMUCM,1.0,51.0,0.0,0.0,1.0,0.0,0.0,39.58458,-121.093256,2.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,283.89
922,4194-WHFCB,1.0,,0.0,1.0,1.0,0.0,0.0,38.966713,-123.586412,4.0,3.0,1.0,6.0,33.0,0.0,1.0,1.0,1.0,2.0,22.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4725.55
923,0207-MDKNV,0.0,21.0,1.0,0.0,1.0,0.0,0.0,38.033219,-121.297433,3.0,3.0,1.0,6.0,32.0,0.0,1.0,0.0,1.0,2.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2942.3
924,2842-BCQGE,0.0,35.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-121.843567,3.0,3.0,0.0,0.0,39.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1597.05
925,6168-YBYNP,0.0,24.0,1.0,0.0,1.0,0.0,0.0,38.848082,-119.7549407277953,4.0,3.0,1.0,7.0,72.0,1.0,1.0,0.0,1.0,3.0,41.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,7634.28
926,2587-YNLES,0.0,,1.0,0.0,0.0,1.0,2.0,36.19204239161876,-121.889838,3.0,3.0,0.0,0.0,46.0,0.0,1.0,1.0,1.0,2.0,59.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4146.53
927,8166-ORCHU,1.0,20.0,1.0,0.0,1.0,1.0,1.0,34.049315,-117.255974,4.0,3.0,1.0,0.0,32.0,0.0,1.0,0.0,1.0,1.0,20.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,20.0,985.91
928,9028-LIHRP,0.0,29.0,,0.0,0.0,0.0,0.0,33.017518,-117.118456,,3.0,0.0,0.0,43.0,0.0,1.0,1.0,1.0,1.0,53.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,30.0,3799.32
929,1304-NECVQ,1.0,62.0,0.0,0.0,,1.0,,41.232128,-123.194748,4.0,3.0,1.0,4.0,63.0,2.0,1.0,1.0,1.0,2.0,28.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8808.98
930,0835-JKADZ,0.0,54.0,0.0,0.0,0.0,0.0,0.0,34.074572,-119.7549407277953,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.95
931,5656-MJEFC,,,,,,,,34.102084,-119.7549407277953,3.0,3.0,0.0,0.0,60.0,2.0,1.0,1.0,1.0,2.0,52.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8023.5
932,5989-OMNJE,0.0,22.0,1.0,0.0,1.0,1.0,1.0,34.13658,-118.245839,,3.0,1.0,10.0,52.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1188.58
933,1095-JUDTC,,,,,,,,36.19204239161876,-124.189977,3.0,3.0,1.0,6.0,15.0,0.0,0.0,0.0,1.0,2.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1565.9
934,6980-IMXXE,0.0,40.0,,0.0,1.0,1.0,,36.19204239161876,-121.24807,4.0,3.0,1.0,5.0,72.0,1.0,1.0,1.0,1.0,3.0,15.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,,6534.59
935,4495-LHSSK,1.0,20.0,1.0,0.0,0.0,0.0,0.0,33.141265,-116.967221,1.0,3.0,0.0,0.0,58.0,2.0,1.0,1.0,1.0,2.0,47.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8598.65
936,2410-CIYFZ,1.0,60.0,,0.0,,0.0,0.0,,,2.0,3.0,0.0,0.0,65.0,2.0,1.0,1.0,1.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,7689.599999999999
937,2889-FPWRM,0.0,,0.0,,0.0,0.0,0.0,36.689582,-121.758398,3.0,,,,,,,,,,,,,,,,,,,,,,,
938,6100-FJZDG,1.0,21.0,1.0,0.0,0.0,0.0,0.0,33.657433,-117.04254,5.0,3.0,0.0,0.0,12.0,0.0,1.0,1.0,1.0,1.0,53.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,1049.29
939,5597-GLBUC,0.0,28.0,1.0,0.0,0.0,1.0,2.0,38.63153,-120.842609,4.0,3.0,0.0,0.0,2.0,5.0,1.0,0.0,1.0,3.0,52.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,190.07
940,7711-YIJWC,0.0,52.0,0.0,0.0,0.0,1.0,1.0,34.051809,-118.383843,3.0,3.0,0.0,0.0,32.0,0.0,1.0,0.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,130.0,3144.05
941,9659-ZTWSM,0.0,54.0,0.0,0.0,1.0,0.0,0.0,36.19204239161876,-119.004073,3.0,3.0,1.0,4.0,8.0,5.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,822.79
942,7137-NAXML,0.0,20.0,1.0,0.0,1.0,1.0,1.0,39.292334,-121.320597,3.0,3.0,1.0,1.0,19.0,0.0,1.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1067.72
943,2720-FVBQP,1.0,24.0,1.0,0.0,0.0,,0.0,38.823278,-121.281856,4.0,,,,,,,,,,,,,,,,,,,,,,,
944,9046-DQMTP,1.0,69.0,0.0,1.0,0.0,0.0,0.0,34.956577,-119.750142,1.0,3.0,0.0,0.0,32.0,5.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,39.92
945,0536-ESJEP,0.0,21.0,1.0,,1.0,,0.0,33.458754,-117.665104,4.0,,,,,,,,,,,,,,,,,,,,,,,
946,2235-ZGKPT,0.0,49.0,0.0,0.0,1.0,1.0,1.0,35.865795,-118.69759,5.0,,,,,,,,,,,,,,,,,,,,,,,
947,4195-NZGTA,,,0.0,0.0,0.0,0.0,,33.840524,-118.148403,3.0,,,,,,,,,,,,,,,,,,,,,,,
948,8404-VIOMB,1.0,75.0,0.0,1.0,1.0,0.0,0.0,36.19204239161876,-119.7549407277953,1.0,3.0,1.0,1.0,24.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,971.3
949,1918-ZBFQJ,,,,,,,,,,3.0,3.0,0.0,0.0,11.0,4.0,1.0,1.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,140.0,1262.94
