,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Latitude,Longitude,Satisfaction Score,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Total Extra Data Charges,Total Revenue
840,0.0,41.0,0.0,0.0,1.0,0.0,0.0,34.659579,-118.584212,3.0,3.0,1.0,9.0,32.0,1.0,1.0,1.0,1.0,2.0,25.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,7254.599999999999
841,1.0,45.0,0.0,0.0,1.0,1.0,1.0,33.818477,-118.038307,3.0,3.0,1.0,9.0,32.0,1.0,1.0,1.0,1.0,2.0,25.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,7254.599999999999
842,1.0,74.0,0.0,1.0,0.0,0.0,0.0,40.582399,-122.195512,2.0,3.0,0.0,0.0,2.0,4.0,1.0,0.0,1.0,2.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,178.42000000000002
843,1.0,41.0,0.0,0.0,0.0,0.0,0.0,38.834469,-122.127193,3.0,3.0,0.0,0.0,54.0,2.0,1.0,0.0,1.0,1.0,18.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6139.6900000000005
844,1.0,41.0,0.0,0.0,0.0,0.0,0.0,34.141146,-117.655583,3.0,3.0,0.0,0.0,41.0,2.0,1.0,0.0,1.0,2.0,15.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5583.77
845,0.0,44.0,0.0,0.0,1.0,0.0,0.0,37.023669,-121.946461,3.0,3.0,1.0,2.0,57.0,0.0,0.0,0.0,1.0,1.0,14.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2782.4
846,0.0,44.0,0.0,0.0,0.0,0.0,0.0,35.480896,-120.469476,3.0,3.0,0.0,0.0,32.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.54
847,0.0,47.0,0.0,0.0,1.0,1.0,1.0,35.480896,-120.469476,5.0,3.0,0.0,2.0,70.0,1.0,1.0,1.0,1.0,2.0,19.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7812.1
848,1.0,49.0,0.0,0.0,0.0,0.0,0.0,34.956577,-119.750142,4.0,3.0,0.0,0.0,22.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3044.441077322455
849,0.0,56.0,0.0,0.0,0.0,0.0,0.0,33.786738,-117.982564,3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,288.9
850,1.0,27.0,1.0,0.0,1.0,0.0,0.0,33.786738,-117.982564,3.0,3.0,1.0,8.0,20.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1346.9
851,0.0,58.0,0.0,0.0,1.0,1.0,0.0,34.505273,-117.955054,3.0,3.0,1.0,2.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,846.6999999999999
852,1.0,78.0,0.0,1.0,1.0,1.0,1.0,34.282704,-118.312929,3.0,3.0,1.0,10.0,65.0,0.0,1.0,1.0,1.0,2.0,23.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,6279.56
853,0.0,38.0,0.0,0.0,1.0,0.0,1.0,36.19204239161876,-118.55029,1.0,3.0,1.0,1.0,17.0,0.0,1.0,1.0,1.0,2.0,15.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1826.97
854,1.0,62.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-118.55029,3.0,3.0,0.0,0.0,53.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2441.48
855,1.0,62.0,0.0,0.0,0.0,0.0,0.0,40.94338,-123.831799,3.0,3.0,0.0,0.0,18.0,0.0,1.0,1.0,1.0,2.0,71.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1993.1
856,0.0,20.0,1.0,0.0,0.0,0.0,0.0,38.688764,-121.457596,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,111.01
857,0.0,73.0,0.0,1.0,0.0,0.0,0.0,39.493991,-122.286363,3.0,3.0,0.0,0.0,32.0,0.0,0.0,1.0,1.0,1.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1540.25
858,0.0,59.0,0.0,1.0,1.0,1.0,3.0,35.073777,-118.652112,4.0,3.0,1.0,6.0,3.0,5.0,0.0,0.0,1.0,3.0,53.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,92.5
859,1.0,69.0,0.0,1.0,1.0,0.0,0.0,34.065108,-118.082791,4.0,3.0,1.0,1.0,16.0,0.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1830.11
860,0.0,45.0,0.0,0.0,1.0,1.0,2.0,39.933852,-121.584371,5.0,3.0,1.0,1.0,59.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1431.73
861,1.0,72.0,0.0,0.0,0.0,0.0,0.0,38.326215,-122.718742,3.0,3.0,0.0,0.0,60.0,0.0,1.0,1.0,1.0,1.0,29.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,10.0,4996.55
862,1.0,72.0,0.0,0.0,0.0,0.0,0.0,32.886925,-117.152162,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,232.61
863,0.0,39.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-121.182872,1.0,3.0,1.0,0.0,64.0,0.0,1.0,1.0,1.0,2.0,18.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,8054.519999999999
864,1.0,39.0,0.0,1.0,1.0,0.0,0.0,33.617108,-117.253349,4.0,3.0,1.0,2.0,71.0,0.0,1.0,0.0,1.0,2.0,9.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,6794.48
865,1.0,39.0,0.0,1.0,1.0,0.0,0.0,36.19204239161876,-119.7549407277953,2.0,3.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,705.58
866,1.0,37.0,0.0,0.0,1.0,0.0,2.0,36.667794,-121.601306,5.0,3.0,0.0,1.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2463.36
867,0.0,42.0,0.0,0.0,1.0,0.0,0.0,38.512569,-121.495184,4.0,3.0,0.0,0.0,56.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2893.1800000000003
868,0.0,75.0,0.0,1.0,1.0,0.0,0.0,38.674276,-121.961866,1.0,3.0,1.0,1.0,34.0,0.0,1.0,1.0,1.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3315.4700000000003
869,0.0,75.0,0.0,1.0,1.0,0.0,0.0,32.741499,-119.7549407277953,1.0,3.0,1.0,0.0,27.0,0.0,1.0,0.0,1.0,2.0,13.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3991.59
870,0.0,75.0,0.0,1.0,1.0,0.0,0.0,33.917145,-119.7549407277953,3.0,3.0,1.0,0.0,27.0,0.0,1.0,0.0,1.0,2.0,13.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3991.59
871,0.0,75.0,0.0,1.0,1.0,0.0,0.0,34.201108,-116.593456,3.0,3.0,0.0,0.0,32.0,0.0,1.0,1.0,1.0,2.0,25.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6912.51
872,0.0,75.0,0.0,1.0,1.0,0.0,0.0,33.362575,-117.299644,1.0,3.0,0.0,0.0,32.0,0.0,1.0,1.0,1.0,2.0,25.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6912.51
873,0.0,57.0,0.0,0.0,0.0,0.0,0.0,39.117018,-120.212535,4.0,3.0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,383.19
874,0.0,57.0,0.0,0.0,0.0,0.0,0.0,33.88274,-117.224878,1.0,3.0,0.0,0.0,2.0,5.0,1.0,0.0,1.0,2.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,209.37
875,1.0,38.0,0.0,0.0,1.0,0.0,0.0,37.045728,-120.630682,3.0,3.0,1.0,2.0,2.0,5.0,1.0,0.0,1.0,1.0,26.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,30.0,182.47
876,0.0,44.0,0.0,0.0,0.0,0.0,0.0,33.828289,-117.201666,3.0,3.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3044.441077322455
877,0.0,32.0,0.0,0.0,1.0,1.0,1.0,40.243494,-121.154733,3.0,3.0,1.0,10.0,46.0,2.0,1.0,1.0,1.0,2.0,18.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,6886.81
878,0.0,51.0,0.0,0.0,1.0,0.0,1.0,38.434362,-122.86891,3.0,3.0,0.0,0.0,20.0,0.0,1.0,0.0,1.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2410.15
879,1.0,51.0,0.0,0.0,1.0,1.0,2.0,36.19204239161876,-120.586659,4.0,3.0,1.0,6.0,65.0,2.0,1.0,1.0,1.0,2.0,19.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,7348.2
880,0.0,51.0,0.0,1.0,0.0,1.0,0.0,35.989792,-119.7549407277953,3.0,3.0,0.0,0.0,16.0,0.0,1.0,1.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2047.76
881,1.0,72.0,0.0,1.0,1.0,0.0,0.0,32.886925,-117.152162,1.0,3.0,1.0,1.0,10.0,0.0,1.0,0.0,1.0,2.0,30.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1145.3
882,1.0,40.0,0.0,0.0,0.0,0.0,0.0,32.886925,-117.152162,1.0,3.0,0.0,0.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2674.4500000000003
883,0.0,46.0,0.0,0.0,1.0,0.0,0.0,32.886925,-117.152162,3.0,3.0,1.0,10.0,44.0,2.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5500.23
884,0.0,37.0,0.0,0.0,0.0,1.0,1.0,38.838088,-119.7549407277953,3.0,3.0,0.0,1.0,25.0,0.0,1.0,0.0,1.0,1.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2248.09
885,1.0,64.0,0.0,0.0,0.0,1.0,0.0,38.838088,-119.7549407277953,3.0,3.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,2.0,24.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3044.441077322455
886,1.0,57.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-120.916997,1.0,3.0,1.0,1.0,71.0,1.0,1.0,1.0,1.0,2.0,11.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,20.0,8119.86
887,0.0,57.0,0.0,0.0,0.0,0.0,0.0,33.638645,-116.55783,1.0,3.0,0.0,0.0,56.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3044.441077322455
888,1.0,20.0,1.0,0.0,0.0,0.0,0.0,34.9436,-115.287901,3.0,3.0,0.0,0.0,55.0,0.0,1.0,0.0,1.0,1.0,48.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3851.25
889,0.0,27.0,1.0,0.0,1.0,0.0,0.0,37.255637,-120.493537,3.0,3.0,1.0,2.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,356.95
890,0.0,37.0,0.0,0.0,1.0,0.0,0.0,32.825086,-117.199424,3.0,3.0,1.0,3.0,32.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,58.5
891,0.0,37.0,0.0,0.0,1.0,0.0,0.0,37.956963,-120.863055,5.0,3.0,0.0,0.0,37.0,3.0,0.0,0.0,1.0,1.0,29.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1315.0
892,0.0,53.0,0.0,0.0,1.0,0.0,0.0,33.783047,-118.1486,4.0,3.0,1.0,8.0,47.0,0.0,1.0,0.0,1.0,3.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2873.8
893,0.0,74.0,0.0,1.0,0.0,0.0,0.0,36.19204239161876,-124.163234,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,25.2
894,0.0,54.0,0.0,0.0,1.0,1.0,1.0,36.19204239161876,-124.163234,3.0,3.0,1.0,6.0,57.0,2.0,1.0,0.0,1.0,3.0,24.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4348.8
895,1.0,56.0,0.0,0.0,0.0,0.0,1.0,35.280113,-118.962329,3.0,3.0,1.0,6.0,57.0,2.0,1.0,0.0,1.0,3.0,24.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4348.8
896,0.0,26.0,1.0,0.0,0.0,0.0,0.0,32.886925,-117.152162,1.0,3.0,1.0,1.0,37.0,3.0,1.0,0.0,1.0,2.0,71.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2466.19
897,0.0,26.0,1.0,0.0,0.0,0.0,0.0,33.141265,-116.967221,5.0,3.0,0.0,0.0,29.0,0.0,1.0,1.0,1.0,2.0,23.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,100.0,4378.13
898,0.0,27.0,1.0,0.0,1.0,0.0,0.0,36.19204239161876,-121.759054,3.0,3.0,1.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3044.441077322455
899,0.0,27.0,1.0,0.0,1.0,0.0,0.0,36.995162,-120.955099,3.0,3.0,1.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3044.441077322455
900,0.0,42.0,0.0,0.0,1.0,0.0,0.0,34.201108,-119.7549407277953,3.0,3.0,0.0,0.0,42.0,2.0,1.0,0.0,1.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3805.77
901,1.0,43.0,0.0,0.0,0.0,0.0,0.0,37.858898,-122.240512,5.0,3.0,0.0,0.0,71.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3044.441077322455
902,1.0,43.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-118.314387,3.0,3.0,0.0,0.0,32.0,3.0,0.0,1.0,1.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3044.441077322455
903,1.0,43.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-117.258203,4.0,3.0,1.0,5.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3044.441077322455
904,1.0,43.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-117.258203,1.0,3.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,456.63
905,0.0,55.0,0.0,0.0,1.0,1.0,1.0,36.19204239161876,-117.258203,2.0,3.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,23.24
906,0.0,49.0,0.0,0.0,1.0,1.0,2.0,34.489983,-120.091246,4.0,3.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,23.24
907,0.0,60.0,0.0,0.0,0.0,1.0,0.0,36.19204239161876,-118.149953,4.0,3.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,23.24
908,0.0,60.0,0.0,0.0,0.0,1.0,0.0,37.422961,-120.765493,3.0,3.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,3.0,59.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,20.0,113.63
909,0.0,62.0,0.0,0.0,0.0,0.0,0.0,36.600185,-119.175655,3.0,3.0,0.0,0.0,32.0,5.0,1.0,0.0,1.0,2.0,27.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,226.8
910,0.0,50.0,0.0,0.0,1.0,0.0,0.0,36.19204239161876,-124.121504,3.0,3.0,1.0,8.0,72.0,0.0,1.0,1.0,0.0,2.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,10318.63
911,1.0,50.0,0.0,1.0,1.0,0.0,0.0,36.19204239161876,-122.324944,3.0,3.0,1.0,0.0,7.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,965.89
912,1.0,50.0,1.0,0.0,0.0,0.0,0.0,36.19204239161876,-122.324944,3.0,3.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2075.05
913,0.0,44.0,0.0,0.0,1.0,0.0,0.0,36.19204239161876,-122.324944,4.0,3.0,0.0,0.0,32.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2551.81
914,1.0,56.0,0.0,0.0,0.0,0.0,0.0,34.079449,-118.548306,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,115.4
915,1.0,33.0,0.0,0.0,0.0,0.0,0.0,37.266388,-122.26308,2.0,3.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,187.64
916,0.0,33.0,0.0,0.0,0.0,0.0,0.0,39.043387,-121.409837,4.0,3.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,187.64
917,0.0,56.0,0.0,0.0,0.0,0.0,0.0,38.343282,-122.9755,3.0,3.0,1.0,4.0,42.0,0.0,1.0,0.0,1.0,1.0,30.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4254.5
918,1.0,56.0,0.0,0.0,1.0,0.0,0.0,39.292334,-121.320597,4.0,3.0,1.0,7.0,72.0,1.0,0.0,0.0,1.0,1.0,15.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,4754.3
919,0.0,45.0,0.0,0.0,1.0,1.0,3.0,39.292334,-121.320597,4.0,3.0,1.0,3.0,70.0,1.0,1.0,1.0,1.0,2.0,53.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,9045.2
920,0.0,22.0,1.0,0.0,1.0,1.0,3.0,37.791481,-121.903253,4.0,3.0,1.0,3.0,33.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,856.7299999999999
921,1.0,51.0,0.0,0.0,1.0,0.0,0.0,39.58458,-121.093256,2.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,283.89
922,1.0,51.0,0.0,1.0,1.0,0.0,0.0,38.966713,-123.586412,4.0,3.0,1.0,6.0,33.0,0.0,1.0,1.0,1.0,2.0,22.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4725.55
923,0.0,21.0,1.0,0.0,1.0,0.0,0.0,38.033219,-121.297433,3.0,3.0,1.0,6.0,32.0,0.0,1.0,0.0,1.0,2.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2942.3
924,0.0,35.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-121.843567,3.0,3.0,0.0,0.0,39.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1597.05
925,0.0,24.0,1.0,0.0,1.0,0.0,0.0,38.848082,-119.7549407277953,4.0,3.0,1.0,7.0,72.0,1.0,1.0,0.0,1.0,3.0,41.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,7634.28
926,0.0,24.0,1.0,0.0,0.0,1.0,2.0,36.19204239161876,-121.889838,3.0,3.0,0.0,0.0,46.0,0.0,1.0,1.0,1.0,2.0,59.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4146.53
927,1.0,20.0,1.0,0.0,1.0,1.0,1.0,34.049315,-117.255974,4.0,3.0,1.0,0.0,32.0,0.0,1.0,0.0,1.0,1.0,20.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,20.0,985.91
928,0.0,29.0,1.0,0.0,0.0,0.0,0.0,33.017518,-117.118456,4.0,3.0,0.0,0.0,43.0,0.0,1.0,1.0,1.0,1.0,53.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,30.0,3799.32
929,1.0,62.0,0.0,0.0,0.0,1.0,0.0,41.232128,-123.194748,4.0,3.0,1.0,4.0,63.0,2.0,1.0,1.0,1.0,2.0,28.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8808.98
930,0.0,54.0,0.0,0.0,0.0,0.0,0.0,34.074572,-119.7549407277953,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.95
931,0.0,54.0,0.0,0.0,0.0,0.0,0.0,34.102084,-119.7549407277953,3.0,3.0,0.0,0.0,60.0,2.0,1.0,1.0,1.0,2.0,52.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8023.5
932,0.0,22.0,1.0,0.0,1.0,1.0,1.0,34.13658,-118.245839,3.0,3.0,1.0,10.0,52.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1188.58
933,0.0,22.0,1.0,0.0,1.0,1.0,1.0,36.19204239161876,-124.189977,3.0,3.0,1.0,6.0,15.0,0.0,0.0,0.0,1.0,2.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1565.9
934,0.0,40.0,1.0,0.0,1.0,1.0,1.0,36.19204239161876,-121.24807,4.0,3.0,1.0,5.0,72.0,1.0,1.0,1.0,1.0,3.0,15.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,6534.59
935,1.0,20.0,1.0,0.0,0.0,0.0,0.0,33.141265,-116.967221,1.0,3.0,0.0,0.0,58.0,2.0,1.0,1.0,1.0,2.0,47.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8598.65
936,1.0,60.0,1.0,0.0,0.0,0.0,0.0,33.141265,-116.967221,2.0,3.0,0.0,0.0,65.0,2.0,1.0,1.0,1.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7689.599999999999
937,0.0,60.0,0.0,0.0,0.0,0.0,0.0,36.689582,-121.758398,3.0,3.0,0.0,0.0,65.0,2.0,1.0,1.0,1.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7689.599999999999
